player_id,hero_name,role,timePlayed_value,matchesWinPct_value,kdRatio_value,kdaRatio_value,totalHeroDamagePerMinute_value,totalHeroHealPerMinute_value,totalDamageTakenPerMinute_value,lastKills_value,totalMvp_value,totalSvp_value,percent_of_time_played,Arakko,Birnin T'Challa,Celestial Husk,Central Park,Hall Of Djalia,Heart Of Heaven,Hell's Heaven,Krakoa,Midtown,Royal Palace,Spider-Islands,Symbiotic Surface,Yggdrasill Path,Convergence,Convoy,Domination
Jitward,Invisible Woman,strategist,0.31745666666666666,0.0,1.2307692307692308,3.076923076923077,603.0,1460.0,1047.0,4,0,0,0.6259947753358769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jitward,Doctor Strange,vanguard,0.7887047222222222,0.575,1.4878048780487805,1.5365853658536586,1150.0,0.0,2831.0,22,0,0,1.5552517468857017,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575
Jitward,Black Panther,duelist,0.6222088888888889,0.9333333333333331,1.394736842105263,1.394736842105263,1155.0,0.0,749.0,26,0,0,1.226937577659898,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331,0.9333333333333331
Jitward,Iron Fist,duelist,0.47167305555555555,0.7391304347826088,1.4333333333333331,1.4333333333333331,1589.0,40.0,1535.0,21,0,0,0.930095031692997,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088
Jitward,The Punisher,duelist,0.6532947222222222,0.6333333333333333,1.8571428571428568,1.8571428571428568,2086.0,0.0,1409.0,46,0,0,1.2882359257398304,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333
Jitward,Iron Man,duelist,1.3298419444444443,0.6857142857142857,2.161764705882353,2.161764705882353,1895.0,0.0,887.0,63,2,0,2.622323600842295,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857
Jitward,Angela,vanguard,1.0113663888888889,0.5245901639344263,1.5510204081632653,1.836734693877551,680.0,0.0,1747.0,33,0,0,1.9943196721697147,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.0,0.5245901639344263,0.5245901639344263,1.0,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.0,0.5245901639344263,1.0
Jitward,Namor,duelist,0.36766305555555556,0.2307692307692308,2.4761904761904763,2.7142857142857144,1453.0,0.0,1047.0,25,0,0,0.7249970658309334,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308
Kendr1c,Mister Fantastic,duelist,4.4089986111111115,0.625,2.730769230769231,3.4615384615384617,1934.0,0.0,2058.0,197,1,1,13.128059820710996,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
Kendr1c,Jeff The Land Shark,strategist,1.4762527777777779,0.7560975609756099,3.686274509803922,8.215686274509803,1218.0,2032.0,629.0,36,0,0,4.395631862599613,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099,0.7560975609756099
Kendr1c,Namor,duelist,7.1095411111111115,0.5421994884910486,3.1591695501730106,3.411764705882353,1793.0,0.0,717.0,439,5,4,21.16908832070364,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486,0.5421994884910486
Kendr1c,Rocket Raccoon,strategist,1.0196613888888888,0.8518518518518517,2.1923076923076925,7.8076923076923075,334.0,1822.0,470.0,15,0,0,3.0361034082587617,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517,0.8518518518518517
Kendr1c,Doctor Strange,vanguard,4.8060905555555555,0.7374517374517375,3.76158940397351,4.066225165562914,1643.0,0.0,2756.0,264,3,2,14.310425083392577,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375,0.7374517374517375
Kendr1c,Angela,vanguard,0.5884702777777777,0.3170731707317074,1.9565217391304348,2.347826086956522,822.0,0.0,1584.0,23,0,1,1.7522058160572174,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074,0.3170731707317074
Kendr1c,Squirrel Girl,duelist,0.35218222222222223,0.0,2.1538461538461537,2.1538461538461537,2016.0,0.0,664.0,16,0,0,1.0486438506632023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendr1c,Groot,vanguard,1.7472663888888889,0.6136363636363636,2.6184210526315788,3.026315789473684,1984.0,51.0,4374.0,67,1,1,5.202591268285828,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636
Kendr1c,Magik,duelist,1.8657183333333334,0.55,2.1157894736842104,2.3263157894736843,2048.0,0.0,1133.0,95,1,0,5.555289091466661,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
Kendr1c,Spider-Man,duelist,0.8103883333333334,0.7027027027027027,1.3333333333333333,1.7333333333333334,995.0,0.0,659.0,46,1,0,2.4129802380058343,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7027027027027027
Kendr1c,Peni Parker,vanguard,0.2534386111111111,0.36363636363636365,3.7142857142857135,7.285714285714286,1569.0,387.0,2415.0,6,0,0,0.7546287810478807,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
Kendr1c,Iron Man,duelist,0.37452305555555554,0.37499999999999994,2.388888888888889,2.388888888888889,1970.0,0.0,691.0,18,0,0,1.1151650320728337,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994
Kendr1c,Magneto,vanguard,2.167019166666667,0.6605504587155964,3.4166666666666665,4.180555555555555,1763.0,0.0,2728.0,105,3,0,6.452430531716118,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964,0.6605504587155964
Kendr1c,Invisible Woman,strategist,1.0404377777777778,0.6744186046511628,3.242424242424242,7.0,1091.0,2073.0,1193.0,14,0,0,3.097966361788464,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6744186046511628
Kendr1c,Gambit,strategist,0.8755933333333333,0.40816326530612235,2.810810810810811,5.648648648648648,825.0,1825.0,744.0,36,2,0,2.6071320661448176,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235,0.40816326530612235
Kendr1c,Hawkeye,duelist,0.9127394444444444,0.15,2.475,2.65,1820.0,2.0,985.0,65,0,1,2.717736856889025,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Kendr1c,Wolverine,duelist,1.178366388888889,0.7083333333333335,2.3389830508474576,2.7796610169491527,1536.0,39.0,1606.0,75,0,1,3.5086571370341213,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335,0.7083333333333335
Kendr1c,Hela,duelist,1.0289330555555556,0.23913043478260876,1.8,1.8909090909090909,1461.0,0.0,630.0,59,0,0,3.0637103560883547,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876,0.23913043478260876
Kendr1c,Winter Soldier,duelist,0.4618013888888889,0.36363636363636365,2.95,3.65,2362.0,0.0,1271.0,31,0,0,1.3750415442051886,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
Kendr1c,The Punisher,duelist,0.5941411111111111,0.41379310344827586,1.6285714285714286,1.6285714285714286,2697.0,0.0,1483.0,23,0,0,1.769091065021839,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586
Kendr1c,Blade,duelist,0.5129775,0.3703703703703704,1.9259259259259256,2.6296296296296298,1740.0,172.0,1271.0,24,0,1,1.5274215078470257,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704
LFTERRA,Phoenix,duelist,0.9546111111111111,0.8679245283018866,7.181818181818182,7.409090909090909,2128.0,117.0,877.0,79,2,0,12.235673614492256,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8679245283018866
LFTERRA,Wolverine,duelist,0.740316388888889,0.6388888888888888,4.428571428571429,5.190476190476191,1622.0,77.0,1711.0,51,0,0,9.488963202366952,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888
LFTERRA,Star-Lord,duelist,0.7284830555555556,0.3225806451612903,5.238095238095238,5.285714285714286,2140.0,0.0,783.0,61,1,1,9.33729012549523,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903
LFTERRA,Hela,duelist,1.4896577777777777,0.8620689655172414,4.857142857142857,5.0,1919.0,0.0,812.0,142,2,1,19.09360382885509,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414,0.8620689655172414
LFTERRA,Mister Fantastic,duelist,0.5333569444444445,0.5652173913043479,3.090909090909091,3.909090909090909,2286.0,0.0,2741.0,24,1,0,6.836272295897795,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479,0.5652173913043479
LFTERRA,Psylocke,duelist,2.3510919444444447,0.4655172413793104,3.1683168316831685,3.1683168316831685,1887.0,0.0,852.0,172,4,2,30.1349872582154,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104,0.4655172413793104
LFTERRA,Daredevil,duelist,0.2625072222222222,1.0,4.5,6.5,1273.0,17.0,1660.0,19,1,0,3.3646713883516144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LFTERRA,Hawkeye,duelist,0.3415538888888889,1.0,4.8,5.3,1746.0,0.0,825.0,27,0,0,4.377847541854737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LFTERRA,The Punisher,duelist,0.4002897222222222,1.0,2.2222222222222223,2.2222222222222223,1157.0,0.0,878.0,44,0,0,5.130690744470919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EpicSauce,Loki,strategist,11.430146666666666,0.6139767054908486,2.863768115942029,7.423188405797101,730.0,2180.0,632.0,209,7,6,17.207906467371156,0.6139767054908486,0.6139767054908486,0.6139767054908486,0.0,0.6139767054908486,0.6139767054908486,0.6139767054908486,0.6139767054908486,1.0,0.6139767054908486,0.6139767054908486,0.6139767054908486,0.6139767054908486,0.0,1.0,0.6139767054908486
EpicSauce,Jeff The Land Shark,strategist,5.164797777777778,0.5514403292181072,3.1666666666666665,7.385057471264368,955.0,2098.0,595.0,108,1,3,7.775522018634325,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,1.0,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,0.5514403292181072,1.0,0.5514403292181072
EpicSauce,Adam Warlock,strategist,0.48639333333333334,0.6896551724137931,2.4761904761904763,4.380952380952381,950.0,1469.0,926.0,20,1,0,0.7322575318094094,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931
EpicSauce,Invisible Woman,strategist,10.520062222222222,0.6816406249999999,3.006666666666667,7.126666666666667,809.0,2446.0,1068.0,177,1,4,15.837788615508414,0.6816406249999999,1.0,0.75,1.0,0.6816406249999999,0.6816406249999999,0.6816406249999999,1.0,0.6816406249999999,0.6816406249999999,0.6816406249999999,0.6816406249999999,0.6816406249999999,1.0,0.6816406249999999,0.8571428571428571
EpicSauce,Gambit,strategist,9.0824,0.4351648351648352,2.556291390728477,5.83112582781457,739.0,2277.0,777.0,217,3,8,13.67341069691014,0.0,0.4351648351648352,0.4351648351648352,0.0,0.4351648351648352,0.4351648351648352,0.4351648351648352,0.4351648351648352,1.0,0.4351648351648352,0.4351648351648352,0.4351648351648352,0.0,0.0,0.3333333333333333,0.4351648351648352
EpicSauce,Mantis,strategist,2.170612777777778,0.6542056074766356,1.912087912087912,5.417582417582418,827.0,1521.0,923.0,43,0,0,3.267823479974071,0.6542056074766356,0.6542056074766356,0.6542056074766356,0.6542056074766356,0.6542056074766356,0.6542056074766356,0.6542056074766356,1.0,0.6542056074766356,0.6542056074766356,1.0,1.0,0.6542056074766356,1.0,1.0,1.0
EpicSauce,Emma Frost,vanguard,3.316454166666667,0.4615384615384615,2.865079365079365,3.452380952380953,1667.0,0.0,2629.0,110,1,0,4.992869712665398,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615
EpicSauce,Magneto,vanguard,10.672550555555556,0.5129151291512914,2.813888888888889,3.425,1619.0,0.0,2837.0,426,5,4,16.067357408795868,1.0,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,0.5129151291512914,1.0,0.5129151291512914
EpicSauce,Thor,vanguard,0.2723316666666667,0.4285714285714286,1.9166666666666667,2.333333333333333,1412.0,0.0,1906.0,11,0,0,0.4099910512758045,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
EpicSauce,The Punisher,duelist,0.3939586111111111,0.0,2.2,2.2,2035.0,0.0,1352.0,20,0,1,0.5930985078070256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EpicSauce,Doctor Strange,vanguard,1.4216141666666666,0.6140350877192983,2.574074074074074,2.925925925925926,1344.0,0.0,2623.0,63,1,0,2.1402178227537867,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983
EpicSauce,Moon Knight,duelist,0.5282958333333333,0.23809523809523805,2.28,2.28,2360.0,0.0,831.0,24,0,0,0.7953410881081054,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805,0.23809523809523805
EpicSauce,Spider-Man,duelist,0.32967944444444447,0.35714285714285715,0.36,0.44,453.0,0.0,571.0,3,0,0,0.496327230932139,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715
EpicSauce,Wolverine,duelist,2.6885672222222223,0.39230769230769236,2.0703125,2.4453125,1328.0,50.0,1535.0,134,1,0,4.0475957693666125,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236,0.39230769230769236
EpicSauce,Iron Fist,duelist,0.958116388888889,0.7567567567567566,2.595238095238096,2.642857142857143,1353.0,69.0,1134.0,54,0,0,1.4424291906014104,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566,0.7567567567567566
EpicSauce,Rocket Raccoon,strategist,3.343649444444445,0.5029239766081871,1.1584158415841583,4.96039603960396,247.0,1957.0,471.0,28,0,0,5.0338117766652335,1.0,0.5029239766081871,0.5029239766081871,0.5029239766081871,0.5029239766081871,0.5029239766081871,1.0,0.5029239766081871,0.5029239766081871,0.5029239766081871,0.5029239766081871,0.0,0.5029239766081871,0.0,1.0,1.0
EpicSauce,Winter Soldier,duelist,2.3808049999999996,0.32456140350877194,2.8932038834951457,3.407766990291262,1934.0,0.0,1254.0,154,0,1,3.584264572608247,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,0.32456140350877194,1.0,0.32456140350877194,1.0,0.32456140350877194
EpicSauce,Luna Snow,strategist,1.2633722222222223,0.5,1.875,4.770833333333333,656.0,2521.0,943.0,22,0,0,1.901987058212859,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5
CeeDubTree,Groot,vanguard,13.078906944444444,0.670103092783505,4.823529411764706,5.784313725490196,2029.0,66.0,4203.0,588,11,7,63.9214281236138,0.670103092783505,0.670103092783505,1.0,1.0,0.670103092783505,0.6666666666666666,0.0,0.6666666666666666,0.670103092783505,0.670103092783505,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
CeeDubTree,Captain America,vanguard,2.0324669444444443,0.38888888888888895,1.8369565217391304,2.130434782608696,1031.0,4.0,2585.0,47,0,1,9.933413415569268,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895,0.38888888888888895
CeeDubTree,Doctor Strange,vanguard,0.5288580555555555,0.37499999999999994,1.8,1.96,1289.0,0.0,2970.0,15,0,0,2.584723809824809,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994,0.37499999999999994
CeeDubTree,Magneto,vanguard,1.5773836111111113,0.3768115942028986,3.1555555555555554,3.577777777777778,1898.0,0.0,2725.0,49,0,0,7.709253804564644,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,0.3768115942028986,1.0,0.3768115942028986,0.3768115942028986,0.3768115942028986,1.0,0.3768115942028986
CeeDubTree,Emma Frost,vanguard,3.243296111111111,0.6056338028169014,3.58,4.22,1760.0,0.0,2434.0,127,1,0,15.851180846427471,1.0,1.0,0.6056338028169014,0.6056338028169014,1.0,0.6056338028169014,1.0,1.0,1.0,0.6056338028169014,0.6056338028169014,0.0,0.6056338028169014,0.5,1.0,1.0
Fidel,Adam Warlock,strategist,0.8663177777777779,0.6388888888888888,2.611111111111111,3.9722222222222223,1102.0,1124.0,863.0,31,1,0,4.980822419328928,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888
Fidel,Gambit,strategist,9.317475555555555,0.6079664570230607,3.84304932735426,8.977578475336323,807.0,2583.0,655.0,239,8,5,53.57005515655575,0.6079664570230607,1.0,0.5,0.6079664570230607,0.6079664570230607,0.0,0.6079664570230607,0.6079664570230607,0.6666666666666666,0.6079664570230607,0.6079664570230607,0.6079664570230607,1.0,0.0,0.75,0.6666666666666666
Fidel,Invisible Woman,strategist,2.0221008333333335,0.5596330275229358,2.78,6.9,701.0,2448.0,1092.0,26,0,0,11.625901514621702,0.5596330275229358,0.5596330275229358,0.5596330275229358,0.5596330275229358,0.5596330275229358,0.5596330275229358,0.5596330275229358,0.0,0.0,0.5596330275229358,1.0,0.5596330275229358,0.5596330275229358,0.5596330275229358,0.6666666666666666,0.0
Fidel,Loki,strategist,2.3039172222222226,0.6386554621848739,2.555555555555556,7.24074074074074,633.0,2186.0,556.0,22,0,0,13.246181536477794,0.5,0.6386554621848739,0.6386554621848739,0.0,1.0,0.6386554621848739,0.6386554621848739,1.0,0.6386554621848739,0.6386554621848739,0.0,0.6386554621848739,1.0,0.5,0.5,1.0
Fidel,Mantis,strategist,1.7132844444444444,0.7733333333333333,2.526315789473684,7.105263157894737,978.0,1298.0,714.0,37,0,0,9.850387225650785,0.7733333333333333,1.0,0.7733333333333333,0.7733333333333333,0.7733333333333333,1.0,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.7733333333333333,1.0,1.0,1.0,1.0
Fidel,Rocket Raccoon,strategist,0.45630666666666664,1.0,3.333333333333333,12.666666666666666,172.0,1906.0,330.0,1,0,0,2.623497443689289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fidel,Luna Snow,strategist,0.40989472222222223,1.0,3.4,9.0,669.0,2456.0,739.0,4,0,0,2.356655807348269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fidel,Hela,duelist,0.3037697222222222,0.0,2.2857142857142856,2.357142857142857,1763.0,0.0,480.0,21,0,0,1.7464988963274817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
